is_hazmat,reason,item_id,title,description,domain_id
True,"Contém um botijão de gás (gás liquefeito de petróleo), que é um gás comprimido inflamável.",MLB52723056,Kit para churrascos Shop1000 Churrasco Botijão,,MLB-BARBECUE_TOOL_KITS
False,"É um desentupidor mecânico que utiliza jato de ar, não contendo substâncias perigosas como inflamáveis, corrosivos ou tóxicos.",MLB50831041,Desentupidor de Vaso Sanitário Ferramentas de Extração Jato de Ar,"==========================================
TÍTULO: 
Juego de émbolo de inodoro herramientas de extracción de zuecos émbolo de fregadero resistente con barómetro visual chorro de aire de alta presión para inodoro baño drenaje drenaje de piso

DETALLES:
Ahorra tiempo: el removedor de émbolo de inodoro limpia el inodoro en minutos sin la necesidad de llamar a un fontanero.

Duradero y respetuoso con el medio ambiente: el desatascador de inodoro ha sido diseñado pensando en el medio ambiente. El mango está hecho de plástico ABS antideslizante para un agarre cómodo y seguro, mientras que el diseño circular evita resbalones accidentales durante el uso. El cuerpo de acero inoxidable de alta calidad garantiza durabilidad y resistencia al óxido.

Alta seguridad: el émbolo de inodoro tiene un diseño robusto y características de seguridad integradas. Incluye un manómetro que permite a los usuarios controlar la presión del aire en tiempo real, evitando una fuerza excesiva y salpicaduras.

Versátil y eficaz: este desatascador de desagüe de inodoro está equipado con cuatro cabezales de limpieza intercambiables, lo que te permite cambiar fácilmente entre cabezales de limpieza para adaptarse a diferentes necesidades. Ya sea un inodoro obstruido, desagüe de baño, fregadero de cocina o desagüe de piso, este émbolo multiusos puede quitar eficazmente el cabello, la grasa y otros desechos.

TABLA DE CARACTERÍSTICAS:
Número de parte:          WEIDUOMALY High Pressure Toilet Plunger
Color:               Verde
Estilo:               Manual
Acabado:              Inoxidable
Cantidad de paquetes de artículos: 1
Componentes incluidos:       1 manual de instrucciones (idioma español no garantizado)., 1 émbolo de inodoro, 1 convertidor, 3 cabezales de émbolo, 1 base inflable
Incluye baterías:          No
¿Se necesitan baterías?:      No
Dimensiones del paquete:      55,88 x 19,56 x 7,62 cm; 953 g
Número de modelo del producto:   WEIDUOMALY Drain Clog Remover Tool",MLB-BAROMETERS
False,"O kit contém uma vela aromática vegetal e um sabonete, que não são materiais perigosos para transporte. Velas de cera sólida, especialmente as vegetais, geralmente não são classificadas como inflamáveis para fins de transporte de Hazmat.",MLB62897616,Kit Presente Vela Aromática E Sabonete Massageador Cerejeira,"Um kit perfumado, charmoso e especial com uma mini vela aromática vegetal de flor de cerejeira e um sabonete vegetal massageador de flor de cerejeira e argila branca. Produzidos artesanalmente com matérias-primas de alta qualidade, formam uma dupla perfeita para proporcionar bem-estar, relaxamento e cuidado. Enviado em caixa de papel com visor e fita especial para um lindo laço.

**VELAS AROMÁTICAS LIKARE HOME & BEAUTY**

As Velas Aromáticas Likare Home & Beauty são muito aromáticas, perfumam o ambiente e são produzidas com matérias-primas premium, uma a uma, com muito cuidado e amor. Utilizamos essências premium que potencializam o exalo do perfume.

**Mini vela 40g - Informações**

Expansão da fragrância: até 2m²

Duração: 08-10hs

Peso líquido: 40g  
Altura: 4cm  
Largura: 4cm  

Aroma: Lavanda Provence

Nossas velas são 100% vegetais, livres de parafina e de outros produtos nocivos à saúde, são ecológicas e não poluentes.

**Sabonete Vegetal Massageador de Flor de Cerejeira e Argila Rosa - Likare Artesanal**

O sabonete massageador possui esferas arredondadas que promovem uma massagem relaxante além de limpar e cuidar da pele. Formulado com óleos e extratos vegetais, é indicado para todo tipo de pele, em especial as mais sensíveis. Associado ao poder da argila rosa, esse sabonete fitoterápico é ideal para peles cansadas e desvitalizadas, promovendo limpeza, hidratação e luminosidade à pele.

O sabonete glicerinado de Flor de Cerejeira e Argila Rosa possui um delicioso perfume inspirado nas flores de cerejeira Sakura, tem espuma firme e cremosa e promove delicada esfoliação da pele graças à presença dos microgrânulos da argila medicinal, eliminando as células mortas e trazendo renovação celular.

**Características:**

Peso aproximado: 115g

Apresentação em caixa kraft com visor transparente, delicado laço e tag.

Medidas da caixa: aproximadamente 7cm largura, 12cm comprimento, 4cm largura.

Os sabonetes Likare são totalmente seguros para uso na pele e são feitos com formulações balanceadas para todos os tipos de pele. 

**Importante:** Por conter ingredientes naturais e serem produzidos artesanalmente, as cores, design e forma dos sabonetes podem sofrer variações. Seu sabonete sempre será único e exclusivo. As fotos podem conter objetos decorativos que não são inclusos no produto.

**PRECAUÇÕES**

Os sabonetes Likare são mais cremosos que os industrializados por conterem ativos hidratantes em sua formulação. Para aumentar a durabilidade, conserve seu sabonete em local seco, numa saboneteira vazada que não acumule água, protegido do sol e do calor excessivo. Evitar a área dos olhos. Em caso de irritação, suspender o uso e procurar orientação médica. Uso externo.",MLB-BAR_SOAPS
True,"O kit contém água sanitária, que é um material corrosivo e oxidante.",MLB34035246,Cesta Básica Limpeza Alimentar RFA Kit Higiene Sabão em Pó Desinfetante Esponja Detergente Água Sanitária Amaciante Papel Higiênico,"**** KIT LIMPEZA ESSENCIAL ****

01 ÁGUA SANITÁRIA
01 AMACIANTE 500ml
01 CAIXA DE PAPELÃO
01 DESINFETANTE 500ml
01 DETERGENTE
01 ESPONJA MULTIUSO
01 PAPEL HIGIÊNICO FOLHA SIMPLES COM 4
01 SABÃO EM PÓ 800g",MLB-BASIC_FOOD_BASKETS
False,"O produto é um brinquedo de plástico e não contém materiais perigosos como inflamáveis, corrosivos, tóxicos ou baterias de lítio.",MLB33123120,Mini Cesta De Basquete Brinquedo Educativo,"Transforme o quarto do seu pequeno em uma quadra de basquete com a Mini Cesta De Basquete Brinquedo Educativo da marca Spider! Este brinquedo não só proporciona diversão ilimitada, mas também estimula o desenvolvimento motor e a coordenação das crianças maiores de 03 anos. Com medidas ideais de 34 cm de comprimento, 14,5 cm de largura e 3 cm de altura, é o tamanho perfeito para espaços internos. O conjunto é composto por 6 itens, todos feitos de plástico resistente e leve, pesando apenas 95 gramas, o que facilita o manuseio pelos pequenos. Além disso, a segurança é garantida, pois o brinquedo está em conformidade com as normas do CEBRI / BRICS, com o certificado 0013815, assegurando que os momentos de lazer sejam seguros e apropriados para a faixa etária recomendada. Com a Mini Cesta De Basquete da Spider, a diversão e o aprendizado andam de mãos dadas!",MLB-BASKETBALL_BACKBOARDS_AND_HOOPS
False,"O produto é um baixo elétrico e não contém materiais perigosos como baterias de lítio, líquidos inflamáveis ou produtos químicos corrosivos.",MLB26880972,Baixo elétrico Ibanez RGB300-SDM azul Soda Mate Color Soda Blue Matte,"O baixo elétrico Ibanez RGB300-SDM na cor azul Soda Mate é a opção ideal para os amantes da música que procuram um instrumento de alta qualidade e estilo único. Com um acabamento fosco no corpo de madeira de álamo, esse baixo oferece uma aparência elegante e moderna. 
 
 Com seus 24 trastes e mastro de ácer, esse baixo oferece excelente conforto e facilidade de tocar, permitindo que você explore todo o seu potencial musical. A cor principal em tom azul claro confere a este instrumento um toque distinto e marcante. 
 
 O modelo Ibanez RGB300-SDM é perfeito para músicos iniciantes e profissionais, oferecendo um som poderoso e versátil que se adapta a diferentes estilos musicais. Sua construção de alta qualidade garante durabilidade excepcional e desempenho ideal em todas as interpretações. 
 
 Não perca a oportunidade de comprar este baixo elétrico Ibanez RGB300-SDM em Soda Mate Blue e leve sua música para o próximo nível. Aproveite esta oferta e dê um toque de estilo às suas apresentações!",MLB-BASS_GUITARS
True,"O produto é um 'solvente', que é uma categoria de substâncias frequentemente inflamáveis ou com outras propriedades perigosas que exigem regulamentação para transporte.",MLB35152900,Kit 2 Un Solvente Para Banheiro Ecológico 240ml,"Kit 2 Unidades de Solvente para Banheiro Ecológico 240ml
O Kit contém:
02 Unidade de Solvente para Banheiro Ecológico 240ml
Descrição do Produto:
Solvente para Banheiro Químico Ecocamp
O Solvente para Banheiro Químico é um produto que auxilia como neutralizante químico e desodorizante para controle de bactérias e dissolução dos resíduos de forma biodegradável. Ideal para utilizar no seu Banheiro Ecocamp, Vasos portáteis e banheiros de ônibus, motor-homes, aviões, fossas sépticas.
O solvente para Banheiro Químico é de fácil aplicação e atua como desodorizante e inibidor de odores desagradáveis.
Como usar Solvente / Desinfetante para Banheiro Químico
Precauções para Solvente de Banheiro Químico
Manter afastado das crianças. Manter o produto em sua embalagem original. Não ingerir. Em caso de ingestão acidental, beber água em abundância. Em caso de contato com os olhos, lavar imediatamente com água corrente durante 15 minutos e procurar socorro médico levando a embalagem do produto. Em caso de contato com a pele, lavar as partes atingidas com água em abundância. Não reutilizar as embalagens vazias.
Solvente Banheiro Ecocamp: Composição e Qualidade
Produzido com surfactante, essência e corante.
Solvente Banheiro Ecocamp: Dados técnicos
Conteúdo: 240ml
Tipo: Solvente para Sanitário Portátil",MLB-BATHROOM_ACCESSORIES_KITS
False,"O produto é um adaptador de latão para tanques de propano. Embora se conecte a um material perigoso (propano), o adaptador em si não é inflamável, corrosivo, tóxico ou qualquer outra categoria de material perigoso, semelhante a acessórios para dispositivos com baterias de lítio.",MLB64792299,"Flame King Pol01jt002 Adaptador de Tanque de Propano Pol para Tipo Qcc1 Converte Conexão Antiga para , Latão",,MLB-BATHROOM_FAUCETS_AND_MIXERS
False,"Não contém substâncias inflamáveis, corrosivas, tóxicas ou outros materiais perigosos.",MLB64429975,Cortina Blackout Portátil Easynight,,MLB-BATHROOM_GRAB_BARS
False,O produto é um cabide de madeira acabado e pintado. Os materiais de pintura (esmalte sintético e verniz) já estão secos e não representam risco de inflamabilidade ou outras propriedades perigosas em sua forma final.,MLB46414287,Cabide Artesanal Com Madeira Pendurador Verniz,"Cabide artesanal com madeira pendurador branco

Os cabides são pintados com esmalte sintético e verniz para uma melhor conservação,  
brilho do produto e proteção anti ferrugem.  
Podem ser usados em todos os ambientes.  
Cada cabide possui duas argolas atrás da flor para fixação.  
Aconselhamos o uso de bucha e parafuso.  

Dimensões do produto:  
20 cm de comprimento / altura.  
23 cm de largura.  
10 cm de profundidade.  
Por se tratar de um produto artesanal, todas as medidas referentes à largura e comprimento  
podem sofrer pequenas alterações, porém insignificativas em relação à qualidade e apresentação  
do produto.  

Material utilizado:  
Chapa fina fria  
Barra mecânica de 1/4  
Barra chata fina  

Cuidados:  
Para conservar aspectos originais e garantir a durabilidade do produto: utilizar pano macio  
e levemente umedecido. Nunca use solventes ou abrasivos.  

Por se tratar de um objeto de ferro feito à mão, pode ocorrer uma pequena variação nas cores  
e detalhes. Os produtos também podem sofrer variação de tonalidades devido às configurações de  
cor do seu monitor.",MLB-BATHROOM_HOOKS
False,"É um acessório doméstico simples, não contendo substâncias perigosas, baterias ou produtos químicos regulamentados.",MLB59962306,Suporte de papel higiênico resistente à ferrugem,,MLB-BATHROOM_ORGANIZER_FURNITURE
False,"O produto é um organizador de chuveiro com instalação adesiva, não contendo materiais perigosos como inflamáveis, corrosivos ou tóxicos.",MLB51490780,Organizador de chuveiro para banheiro Adesivo Reposição Askoi Adesivo Prateleira Banheiro instalação adesivo,,MLB-BATHROOM_SHOWER_ORGANIZERS
False,"É um móvel e não contém substâncias perigosas, baterias de lítio ou outros materiais regulamentados.",MLB28269660,Móveis para banheiro AJL Carrinho Organizador 1 Gaveta,,MLB-BATHROOM_VANITIES
False,"Carbonato de Sódio (Barrilha) não é classificado como material perigoso para transporte, embora possa ser irritante.",MLB44772857,Carbonato de Sódio 99% X 5 Kg - Soda Solvay Icasa,,MLB-BATH_SALTS
False,"É uma toalha de banho de algodão, que não contém substâncias perigosas, inflamáveis, corrosivas ou tóxicas.",MLB47299980,Toalha Banho Atlântica Cosmopolitan Azul/Cinza 100% Algodão Jacquard,"CARACTERÍSTICAS

- 100% Algodão  
- Fio Penteado  
- Pré-lavada e pré-encolhida  
- Gramatura de 435 g/m²  
- Corpo em Jacquard em alto relevo  
- Barra Aveludada  
- Toque ultra macio  
- Super absorção  
- Alta Durabilidade  

=================================  

Monte um SPA particular na sua casa e se apaixone pela textura e a maciez incomparável da linha de Banho Atlântica Cosmopolitan. Seu corpo possui lindos detalhes em jacquard em alto relevo, além da barra aveludada ultra macia.  

Confeccionada em 100% ALGODÃO Fio penteado, com gramatura de 435g/m² da linha mais nobre da Tecelagem Atlântica, ela é pré-lavada e pré encolhida, o que garante maior absorção, volume, maciez e conforto para seu banho. Você leva para seu banheiro muito mais qualidade, além de beleza e elegância à decoração.  

Escolha a sua cor preferida, aquela que mais combina com você!  

=================================  

O QUE VAI NO PACOTE?  
2 Toalhas de Banho Atlântica Cosmopolitan Jacquard 70 x 135cm  
2 Toalhas de Rosto Atlântica Cosmopolitan Jacquard 50 x 70cm",MLB-BATH_TOWELS
False,"A boneca é um brinquedo e não contém materiais perigosos como baterias de lítio, líquidos inflamáveis ou produtos químicos.",MLB59906002,Boneca Kidoozie Sweetie - boneca de corpo macio de 12 polegadas,,MLB-BATH_TOYS
